1235,0,1,1,1,0,0,1,0,0,1,0,1,2,1,10,1
1245,1,1,1,1,0,0,1,0,0,3,0,1,0,1,1,0
1558,0,1,1,1,0,0,1,0,0,2,1,2,1,0,5,1
1391,1,1,1,1,0,0,2,0,0,0,1,2,1,1,8,1
2043,1,0,1,0,0,1,1,0,2,4,0,4,1,0,9,1
1745,1,0,0,1,0,1,3,2,0,10,0,1,0,2,3,0
1895,1,1,0,1,1,0,3,1,1,9,0,1,0,1,4,0
1442,0,1,1,1,1,0,1,0,0,0,1,2,1,1,8,1
1642,1,1,1,0,0,0,1,0,1,2,1,4,2,1,8,1
1668,1,1,0,0,0,0,2,3,2,10,1,2,0,0,1,0
1364,1,0,1,0,1,1,1,0,1,5,0,2,0,1,3,0
1487,0,0,0,0,0,1,3,1,1,9,0,0,0,1,1,0
1534,1,1,1,0,1,0,0,0,1,0,1,4,2,1,8,1
1573,1,1,1,1,1,0,1,0,0,0,1,2,2,2,11,1
2148,1,0,1,0,0,2,2,0,1,7,0,3,0,1,5,0
933,1,1,1,0,1,0,0,0,1,1,0,2,1,0,8,1
1226,1,1,0,1,1,0,2,1,0,7,0,1,0,1,1,0
1576,1,1,1,1,1,0,1,0,0,0,1,3,2,1,9,1
1682,0,1,1,0,1,0,2,0,1,3,1,1,1,0,7,1
666,1,1,1,1,1,0,0,0,0,0,0,1,1,1,7,1
1219,1,1,0,0,0,0,0,1,1,8,0,3,0,0,0,0
1578,1,0,0,0,0,1,2,2,2,10,0,2,0,0,1,0
1262,1,1,0,1,0,0,1,1,1,5,0,2,0,1,2,0
1320,1,1,1,0,0,0,1,0,2,3,0,2,0,0,3,1
948,1,1,1,1,1,0,0,0,0,0,0,2,2,1,9,1
913,0,1,0,0,0,0,2,1,1,7,0,0,0,0,0,0
1995,0,1,1,0,0,0,3,0,1,3,2,3,2,0,9,1
1778,0,1,1,1,1,0,2,0,0,4,1,3,1,0,8,1
1476,0,1,1,0,0,0,1,0,1,3,0,2,0,1,4,1
1752,1,0,0,0,0,1,3,1,2,9,0,2,0,0,2,0
1287,1,1,1,1,1,0,1,0,0,2,0,2,2,2,10,1
1010,1,1,1,1,1,0,0,0,0,0,0,2,1,1,8,1
1365,1,1,0,0,0,0,1,3,1,11,0,2,0,0,1,0
1356,1,1,1,0,1,0,0,0,1,0,1,4,2,1,11,1
1194,1,1,1,1,0,0,0,0,0,0,0,3,1,2,7,1
2009,0,1,1,0,0,1,3,3,2,11,1,2,1,0,6,0
902,0,1,0,1,0,0,2,2,0,9,0,0,0,1,0,0
968,1,1,1,1,1,0,0,0,0,0,0,2,0,1,4,1
1109,0,1,0,0,1,0,2,3,1,11,0,0,0,0,0,0
1733,1,0,0,0,1,1,3,1,1,8,0,2,0,1,6,0
1892,0,1,1,0,0,0,2,0,2,4,1,3,2,0,10,1
1783,1,1,1,1,1,0,0,0,0,3,1,4,3,2,11,1
1304,0,1,1,1,0,0,1,0,0,1,0,2,1,1,8,1
2006,0,0,0,1,0,2,3,1,0,7,0,2,0,2,6,0
850,1,1,1,1,1,0,0,0,0,0,0,2,1,1,10,1
1723,0,0,0,0,1,1,2,1,1,8,0,2,1,0,5,0
1260,0,1,1,1,1,0,1,0,0,0,0,1,1,2,9,1
1618,0,0,0,0,0,1,3,2,2,10,0,1,0,0,2,0
1452,1,1,0,0,0,0,1,1,2,9,1,2,0,0,3,0
929,0,1,1,1,0,0,1,0,0,4,0,0,0,0,0,0
1914,0,1,0,0,0,0,1,1,1,5,2,4,1,0,8,1
920,1,1,1,1,1,0,0,0,0,0,0,2,0,1,4,1
1288,0,1,1,0,1,0,3,0,1,6,0,0,0,0,0,0
1514,1,1,1,0,1,0,0,0,1,4,1,3,1,0,8,1
1964,1,0,0,0,1,1,2,3,2,11,0,3,0,0,3,0
1585,1,0,0,1,1,1,2,1,0,7,0,2,0,1,3,0
1236,1,1,1,1,0,0,1,0,0,2,1,2,0,2,3,1
1675,0,0,0,0,0,1,4,2,1,10,0,0,0,1,1,0
1111,1,1,1,1,1,0,0,0,0,1,0,2,1,1,7,1
937,1,1,1,1,1,0,0,0,0,0,0,1,1,1,9,1
1891,1,0,0,0,0,2,4,4,1,11,0,1,0,0,2,0
1017,1,1,1,1,0,0,0,0,0,2,0,2,0,1,1,0
1181,0,1,1,1,1,0,1,0,0,1,0,1,2,1,10,1
1543,1,1,1,1,1,0,0,0,0,2,1,3,3,1,11,1
810,1,1,1,1,1,0,0,0,0,0,0,0,1,1,6,1
1333,0,1,0,1,0,0,3,3,0,11,0,0,0,0,2,0
1641,1,1,1,1,0,0,2,0,0,3,1,2,3,1,11,1
1581,0,1,1,0,1,0,1,0,1,3,1,2,3,1,11,1
1475,1,1,0,0,1,0,3,1,1,10,0,1,0,0,2,0
1742,0,0,0,1,1,1,2,2,0,9,0,1,0,1,4,0
1803,0,0,0,0,0,2,4,1,1,8,0,0,0,0,1,0
1785,1,1,0,1,1,0,2,1,0,5,2,2,1,2,7,1
1790,0,1,1,0,0,0,3,0,1,5,1,1,1,0,6,1
1256,0,1,1,0,0,0,1,0,1,2,0,2,0,0,4,1
1421,1,0,0,0,0,1,2,2,1,10,0,2,0,0,1,0
1325,0,0,0,0,1,1,3,1,2,8,0,0,0,0,2,0
766,1,1,1,1,0,0,0,0,0,0,0,1,1,1,6,1
1272,0,1,0,0,0,0,1,1,2,6,0,0,0,0,0,0
1471,0,1,0,0,0,0,2,2,1,9,0,1,0,0,0,0
2762,0,0,1,1,0,1,4,2,0,6,2,2,4,1,11,1
1478,1,0,0,1,0,1,2,1,0,9,0,2,0,1,0,0
2282,0,0,0,0,1,2,3,2,1,8,0,2,1,0,7,1
1654,0,0,0,0,0,1,4,1,1,8,0,0,0,0,3,0
1837,1,0,1,1,1,1,0,0,0,2,0,4,2,0,11,1
912,1,1,1,1,1,0,0,0,0,0,0,1,0,1,3,1
2043,1,1,0,1,1,1,2,2,0,9,1,3,0,1,2,0
1804,1,0,1,0,0,1,1,0,1,4,0,3,1,1,9,1
1451,1,1,1,0,1,0,1,0,1,1,1,2,3,1,11,1
1412,1,1,1,1,0,0,0,0,0,0,1,3,1,1,9,1
1476,1,1,1,1,1,0,1,0,0,0,0,3,2,2,9,1
1400,0,1,1,1,1,0,1,0,0,0,1,2,0,2,5,1
1179,0,1,0,0,1,0,2,1,1,7,0,1,0,0,0,0
1155,1,1,1,1,1,0,0,0,0,1,0,2,1,1,8,1
967,0,1,0,0,0,0,2,2,1,10,0,0,0,0,1,0
1481,0,0,0,0,0,1,2,1,1,7,0,1,0,0,3,0
1790,1,1,1,0,0,0,2,0,1,3,1,2,2,1,10,1
932,0,1,1,1,0,0,1,0,0,4,0,0,0,0,0,0
1185,1,1,1,1,0,0,2,0,0,4,0,1,0,1,1,0
1346,0,0,0,0,1,1,2,2,1,9,0,1,0,0,1,0
1843,0,1,0,0,0,0,2,1,1,5,1,2,1,1,9,1
1775,0,0,0,0,0,1,3,2,2,9,0,2,0,0,2,0
1294,0,1,1,0,1,0,1,0,1,0,1,1,1,1,6,1
1216,0,1,1,1,0,0,2,0,0,3,0,0,0,0,1,0
1133,1,1,1,0,0,0,2,0,2,5,0,1,0,0,1,0
1379,0,1,1,0,0,0,1,0,2,1,1,2,0,0,6,1
1852,1,0,0,0,0,2,1,1,1,7,0,4,0,1,4,0
1567,1,1,0,1,0,0,3,2,1,10,0,1,0,1,1,0
1483,0,1,1,0,0,0,4,0,2,4,0,0,0,0,4,0
951,0,1,0,0,0,0,2,1,1,8,0,0,0,0,0,0
2345,1,0,0,1,0,1,2,2,0,7,1,4,2,1,8,1
1674,1,1,1,1,1,0,1,0,1,1,1,3,1,1,9,1
1791,1,1,1,1,1,0,1,0,0,3,2,3,3,2,10,1
1420,1,1,1,1,1,0,0,0,0,2,1,3,3,2,11,1
1477,0,1,0,1,1,0,2,1,1,9,0,1,0,1,1,0
2082,1,0,0,0,1,2,1,2,1,11,0,4,0,0,3,0
1410,1,1,1,1,0,0,0,0,0,2,1,2,1,1,8,1
1533,1,1,1,1,1,0,0,0,1,4,1,4,0,1,6,1
1570,0,0,0,0,0,1,3,1,2,8,0,1,0,0,3,0
1862,1,1,1,0,1,0,1,0,1,6,1,4,0,0,5,1
1487,0,1,1,0,1,0,2,0,1,3,1,2,1,1,8,1
1910,0,0,0,1,1,1,4,3,1,11,0,1,0,1,2,0
2269,0,0,1,0,1,2,4,0,1,4,0,1,0,0,3,0
2318,0,0,0,0,1,1,1,1,2,5,1,5,2,0,10,1
2260,1,1,0,1,0,0,1,3,0,9,2,4,0,1,4,0
1864,0,1,0,1,1,0,4,1,1,8,0,0,0,1,1,0
1520,1,1,1,1,1,0,2,0,1,3,0,1,0,1,3,0
1254,1,1,0,0,0,0,1,1,2,7,0,1,0,0,1,0
1810,1,0,0,1,0,1,0,1,0,10,0,4,0,1,3,0
1632,1,1,1,1,1,0,2,0,0,1,1,2,1,2,8,1
1527,1,0,0,1,1,1,2,2,1,9,0,1,0,1,1,0
2339,1,0,0,0,1,2,4,1,1,7,1,2,0,1,6,0
950,1,1,1,1,0,0,0,0,0,0,0,2,0,1,2,1
1651,1,0,0,0,0,1,0,2,2,10,0,4,0,0,2,0
1215,1,1,1,1,1,0,0,0,0,2,0,2,2,1,7,1
2212,1,1,1,1,0,1,3,0,0,5,1,3,3,1,10,1
942,0,1,1,0,0,0,2,0,1,3,0,0,0,0,0,0
1712,0,1,1,0,1,0,2,0,1,4,1,1,1,0,9,1
2391,0,1,1,1,0,1,3,2,0,8,1,3,1,1,8,0
2217,0,0,0,0,0,2,4,3,1,10,0,2,1,0,4,0
1526,1,0,1,1,1,1,1,0,0,3,0,2,0,2,4,0
1710,0,0,0,0,0,1,2,2,1,10,0,0,0,0,1,0
1267,1,1,1,1,0,0,0,0,0,1,0,3,0,2,5,1
2256,1,1,1,0,1,0,2,0,1,5,2,4,1,1,7,1
729,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5,1
1065,1,1,1,1,1,0,0,0,0,1,0,2,2,1,9,1
1746,1,0,1,1,1,1,0,1,0,5,0,2,1,2,7,0
1343,0,1,1,0,1,0,1,0,1,1,0,2,1,1,8,1
1512,1,0,0,0,0,1,1,1,1,7,0,1,0,0,3,0
2377,0,0,0,0,0,2,3,2,2,10,0,3,0,0,3,0
2137,1,1,1,1,1,0,1,0,0,1,1,4,1,1,9,1
1689,1,0,0,0,0,1,2,2,1,11,0,2,0,1,3,0
1904,0,1,1,1,1,1,3,1,0,5,1,2,2,2,7,0
2035,1,0,1,1,0,1,2,0,0,3,1,3,1,1,7,1
1752,1,0,0,0,1,1,3,2,2,9,0,1,0,0,5,0
1570,1,0,0,1,0,1,1,1,0,7,0,2,0,1,1,0
1841,0,1,1,1,1,0,1,0,0,3,1,4,3,0,11,1
1737,0,1,1,1,1,0,2,0,1,4,1,2,1,1,7,1
1835,0,1,1,1,0,0,1,0,0,5,2,3,3,0,10,1
1798,0,0,0,0,1,1,4,1,2,10,0,0,0,0,3,0
1462,0,0,1,0,0,1,4,0,2,3,0,0,0,0,1,0
1991,1,0,0,0,1,2,3,1,1,5,0,2,1,1,7,1
1779,1,0,0,0,0,1,3,3,2,11,0,1,0,0,1,0
1186,1,1,1,1,0,0,0,0,0,2,0,3,0,1,2,1
1586,0,0,0,0,0,1,3,1,1,7,0,1,0,0,3,0
1135,0,1,0,0,1,0,2,2,2,9,0,0,0,0,1,0
805,0,1,1,1,1,0,1,0,0,0,0,1,1,1,9,1
2034,0,1,1,0,1,0,2,0,1,4,1,3,1,1,10,1
1983,0,0,0,0,0,1,3,2,1,8,0,2,0,0,3,0
925,1,1,1,0,0,0,0,0,1,4,0,2,0,0,1,0
1436,1,1,1,1,1,0,0,0,0,0,1,3,2,1,7,1
1673,1,1,1,1,1,0,0,0,0,1,1,4,2,1,11,1
1075,0,1,0,0,0,0,2,1,2,10,0,0,0,0,1,0
1589,1,1,1,0,1,0,0,0,1,2,1,4,2,1,9,1
1861,1,1,1,0,1,0,1,0,1,3,0,4,2,0,10,1
1212,0,1,0,0,0,0,2,1,2,8,0,1,0,0,0,0
1657,1,1,0,1,1,0,2,1,1,7,0,2,0,1,2,0
1651,1,0,0,0,0,1,0,2,2,10,0,4,0,0,2,0
1386,0,0,0,0,0,1,3,1,2,8,0,0,0,0,1,0
1286,0,1,1,1,0,0,1,0,0,0,1,2,0,2,4,1
963,1,1,1,1,1,0,0,0,0,0,0,2,2,1,10,1
1500,0,1,1,1,0,0,2,0,0,0,0,1,1,2,8,1
949,0,1,1,0,0,0,2,0,2,5,0,0,0,0,0,0
950,0,1,1,1,0,0,2,0,0,0,0,0,0,1,3,1
1842,1,1,1,1,1,0,0,0,0,0,2,4,3,1,9,1
1561,1,1,0,0,0,0,1,1,1,8,0,2,0,0,3,0
2201,0,1,0,0,0,1,2,2,2,10,2,3,0,0,6,0
1646,0,0,0,1,1,1,1,1,0,7,0,3,0,1,5,0
1653,0,1,1,1,1,0,1,0,0,2,1,3,2,2,9,1
1081,0,1,1,1,1,0,1,0,0,0,0,1,1,1,8,1
1353,1,1,1,1,0,0,0,0,0,1,1,3,0,2,5,1
1247,1,1,1,1,0,0,0,0,0,3,0,2,1,1,5,1
1235,0,1,0,0,0,0,2,1,1,7,0,1,0,0,2,0
1427,0,1,0,1,0,0,3,1,0,8,0,0,0,1,0,0
1839,0,0,0,0,0,2,3,1,1,8,0,2,0,0,5,0
1579,1,1,1,0,1,0,0,0,1,2,1,4,3,1,11,1
1150,0,1,1,0,0,0,1,0,1,1,0,1,1,0,7,1
1270,1,1,1,1,0,0,0,0,0,2,0,3,0,0,2,1
1899,0,0,0,0,1,1,3,4,2,11,0,1,0,0,0,0
1899,1,1,1,1,0,0,1,0,0,3,2,4,1,1,8,1
1541,0,0,0,1,1,1,2,3,1,11,0,1,0,1,2,0
1388,1,0,0,0,0,1,0,1,2,8,0,3,0,0,2,0
1659,0,0,0,0,1,1,4,1,1,9,0,0,0,0,0,0
1180,1,1,1,0,0,0,1,0,2,5,0,1,0,0,0,0
1625,1,1,1,1,1,0,0,0,0,4,1,4,2,2,9,1
1478,1,0,0,1,0,1,2,1,0,9,0,2,0,1,0,0
1754,1,1,0,1,0,0,3,1,0,9,0,1,0,1,2,0
1835,1,1,0,0,0,0,1,1,2,7,1,4,0,0,4,0
1239,1,1,1,1,1,0,0,0,0,0,0,3,2,1,9,1
1771,0,1,1,1,1,0,2,0,0,2,1,3,3,1,11,1
1629,1,1,0,0,1,0,2,1,1,7,1,2,0,0,1,0
1717,1,1,1,0,1,0,1,0,1,2,1,3,3,0,11,1
1587,0,1,1,1,0,0,1,0,0,1,1,3,2,1,9,1
1726,0,0,0,0,0,1,4,2,1,7,0,1,0,0,3,0
1911,0,1,1,0,1,0,4,0,1,4,1,0,1,1,10,1
1417,1,0,0,0,1,1,2,1,2,9,0,1,0,0,1,0
1768,1,1,1,1,1,0,0,0,0,3,2,4,4,2,11,1
1578,1,0,0,0,0,1,2,2,2,9,0,1,0,0,2,0
838,1,1,1,1,1,0,0,0,0,0,0,1,2,1,9,1
2043,1,0,0,0,1,2,2,3,1,11,0,3,0,0,1,0
1595,0,1,1,1,0,0,1,0,0,1,1,2,1,1,8,1
1268,1,1,1,1,1,0,0,0,0,0,0,2,0,1,5,1
1620,0,1,1,0,0,0,2,0,2,3,1,1,0,0,4,1
1337,1,1,1,1,1,0,0,0,0,1,1,3,0,1,5,1
1445,0,0,1,0,1,1,2,0,2,3,0,2,0,0,2,0
1426,0,1,0,0,0,0,2,1,1,10,0,0,0,0,2,0
1137,1,1,1,0,0,0,1,0,2,7,0,2,0,0,0,0
1673,0,0,0,0,0,1,4,2,1,9,0,0,0,0,0,0
1336,0,0,0,0,0,1,3,1,1,6,0,0,0,0,2,0
913,1,1,1,0,1,0,0,0,1,0,0,1,0,0,2,1
1016,1,1,1,0,0,0,0,0,1,2,0,2,0,0,4,1
1804,1,0,0,0,0,1,3,3,1,11,0,2,0,0,3,0
2009,1,0,0,0,1,1,4,1,1,8,0,1,0,0,2,0
2292,1,0,0,0,1,2,3,3,2,9,0,3,0,0,4,0
1313,0,0,1,0,0,1,2,0,1,7,0,0,0,0,0,0
1540,1,1,1,0,1,0,0,0,1,4,1,4,1,1,11,1
1510,1,0,0,1,0,1,1,1,1,8,0,2,0,1,2,0
1329,1,1,1,1,0,0,1,0,0,1,0,2,3,0,11,1
1956,1,0,0,0,1,2,2,2,1,10,0,3,1,0,5,0
1309,0,1,0,1,0,0,2,1,1,7,0,0,0,1,0,0
1436,0,1,1,0,0,0,2,0,1,2,1,1,0,0,7,1
1889,0,1,1,0,0,0,3,0,2,6,1,1,1,0,8,1
1825,1,0,0,1,0,1,3,3,0,11,0,1,0,1,1,0
2097,1,1,0,0,1,0,3,1,1,8,1,2,0,0,3,0
2193,1,0,1,1,1,1,1,0,0,2,1,4,1,1,9,1
1990,1,0,1,0,1,1,3,2,1,10,1,2,1,1,6,0
1177,0,1,1,1,1,0,1,0,0,0,0,1,3,1,11,1
1221,0,1,1,0,1,0,1,0,2,4,0,0,0,0,1,0
1591,1,1,1,0,0,0,0,0,2,4,1,4,1,0,10,1
1319,0,1,0,1,1,0,3,1,1,7,0,0,0,1,1,0
1883,0,0,0,0,0,2,3,3,2,11,0,2,0,0,1,0
1448,1,1,1,0,1,0,0,0,2,3,1,3,1,0,6,1
1705,0,0,0,0,0,1,4,3,1,9,0,0,0,0,0,0
2198,1,1,1,1,0,0,1,0,0,5,1,4,2,2,9,1
2010,0,0,0,0,0,1,4,1,1,8,0,1,0,0,4,0
1573,1,1,1,1,0,0,1,0,0,0,1,3,1,1,7,1
1581,1,1,1,1,1,0,1,0,0,1,1,2,1,1,9,1
1629,0,1,1,0,1,0,2,0,2,3,1,2,0,0,6,1
1542,1,1,0,0,0,0,2,2,2,9,1,1,0,0,1,0
2124,1,0,0,0,1,1,4,2,1,11,0,1,0,1,3,0
843,0,1,0,1,0,0,2,1,0,7,0,0,0,1,0,0
592,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5,1
1901,1,0,0,0,1,2,4,2,1,7,0,1,0,0,4,0
1568,1,1,1,1,0,0,1,0,0,2,1,1,1,2,9,1
1645,0,1,1,1,1,0,1,0,0,1,1,3,0,2,7,1
1459,1,1,1,1,1,0,0,0,0,0,0,2,1,2,7,1
1750,0,0,0,0,1,1,3,1,1,7,0,1,0,0,5,0
1597,0,0,0,1,0,1,2,1,0,9,0,1,0,2,3,0
1991,1,1,1,1,1,0,0,0,0,0,2,4,3,1,11,1
1389,1,1,1,1,1,0,0,0,0,0,1,3,1,2,8,1
2533,0,1,1,0,1,0,2,0,2,5,2,5,4,0,11,1
1358,1,1,1,1,1,0,0,0,1,3,0,4,0,1,3,1
1232,1,1,0,0,0,0,2,1,2,5,0,1,0,0,1,0
1210,0,1,1,1,0,0,2,0,1,3,0,0,0,1,0,0
949,0,1,1,0,0,0,2,0,2,5,0,0,0,0,0,0
2660,0,0,0,1,1,1,3,2,1,8,2,4,3,1,11,1
1911,1,1,1,1,1,0,1,0,1,4,1,4,2,1,10,1
1004,1,1,1,0,0,0,1,0,1,3,0,1,0,0,1,0
1863,0,1,1,0,1,0,5,0,1,4,1,0,1,0,6,1
1542,1,1,1,1,0,0,0,0,0,1,1,3,1,2,9,1
2281,0,1,1,0,0,1,3,0,2,5,1,3,1,0,8,1
1728,1,0,0,1,1,1,2,1,1,9,1,2,1,1,6,0
2104,0,1,1,0,0,0,3,0,2,6,2,2,2,0,8,1
1416,0,1,0,1,0,0,3,2,0,11,0,0,0,2,1,0
2071,0,1,0,0,1,0,4,3,2,10,2,1,0,0,4,0
2122,1,0,0,0,0,2,3,1,2,6,0,3,1,0,9,1
922,1,1,1,1,0,0,0,0,0,0,0,2,0,1,2,1
1443,0,1,1,0,1,0,1,0,1,1,1,3,1,1,7,1
1742,1,0,0,1,1,1,2,1,1,6,1,3,1,1,8,1
1898,1,1,1,0,0,0,1,0,1,3,1,4,1,0,8,1
2116,0,0,0,0,1,1,4,1,2,9,0,0,0,0,3,0
2088,1,1,1,0,1,0,0,0,1,4,1,5,2,0,9,1
1420,0,1,1,1,1,0,1,0,0,2,1,2,1,2,7,1
1076,1,1,0,1,0,0,0,1,1,7,0,2,0,1,0,0
1026,0,1,1,1,0,0,1,0,0,0,0,1,1,1,7,1
1540,1,1,1,0,1,0,0,0,1,4,1,4,1,1,11,1
1951,1,1,1,0,0,0,0,0,2,5,2,5,3,0,11,1
932,1,1,1,1,1,0,0,0,0,0,0,2,1,1,8,1
1213,1,1,1,1,1,0,0,0,0,0,0,2,2,2,9,1
1827,1,1,1,1,0,0,0,0,0,2,1,4,2,2,9,1
1507,0,0,0,1,0,1,4,2,1,9,0,0,0,1,1,0
1685,1,1,1,0,1,0,1,0,1,2,1,3,1,1,9,1
1394,1,0,0,1,0,1,1,1,1,6,0,2,0,1,3,0
1261,0,1,1,0,1,0,1,0,1,3,0,2,0,0,5,1
1399,1,1,1,1,1,0,0,0,0,0,1,4,0,1,3,1
1348,1,1,1,1,0,0,0,0,0,1,1,3,2,1,7,1
2270,0,0,1,1,0,1,3,1,0,7,2,3,3,2,8,1
1628,0,1,0,0,1,0,3,1,1,8,0,1,0,1,2,0
2361,0,1,0,1,1,2,4,1,1,8,1,2,0,1,6,0
1030,0,1,0,1,1,0,1,1,0,7,0,0,0,1,0,0
1243,0,1,0,0,0,0,3,1,2,8,0,0,0,0,0,0
1313,1,1,0,1,1,0,2,1,0,4,0,1,0,1,2,0
1525,1,1,1,1,1,0,0,0,0,0,1,3,4,2,11,1
1432,1,1,1,1,1,0,0,0,0,1,1,4,2,2,10,1
1970,0,0,0,1,0,2,2,2,1,11,0,3,0,1,1,0
2334,1,0,0,1,0,1,2,2,0,7,2,4,0,2,4,0
1348,1,1,1,1,1,0,0,0,0,1,1,3,1,2,7,1
1886,0,1,1,0,1,0,3,0,2,4,1,1,1,0,7,1
1761,0,0,0,0,0,1,1,3,1,11,0,3,0,0,3,0
1718,0,0,0,1,1,1,3,3,1,11,0,2,0,1,3,0
