match_duration, first_dragon, first_baron, first_inhibitor, first_rift_herald, first_blood, bteam_baron_kills, bteam_dragon_kills, bteam_inhibitor_kills, bteam_rift_kills, bteam_tower_kills,bteam_largest_killing_spree, bteam_largest_multi_kill, bteam_highest_champ_lvl, bteam_best_kda, bteam_total_kills, bteam_total_assists, bteam_total_gold_earned, bteam_total_gold_spent, bteam_vision_score, bteam_wards_placed, bteam_wards_killed, bteam_total_minions_killed, bteam_total_dmg_dealt, bteam_total_dmg_dealt_to_champions, bteam_total_dmg_taken, bteam_total_dmg_healed, bteam_total_dmg_self_mitigated, bteam_total_crowd_control_dealt, rteam_baron_kills, rteam_dragon_kills, rteam_inhibitor_kills, rteam_rift_kills, rteam_tower_kills, rteam_largest_killing_spree, rteam_largest_multi_kill, rteam_highest_champ_lvl, rteam_best_kda, rteam_total_kills, rteam_total_assists, rteam_total_gold_earned, rteam_total_gold_spent, rteam_vision_score, rteam_wards_placed, rteam_wards_killed, rteam_total_minions_killed, rteam_total_dmg_dealt, rteam_total_dmg_dealt_to_champions, rteam_total_dmg_taken, rteam_total_dmg_healed, rteam_total_dmg_self_mitigated, rteam_total_crowd_control_dealt, winning_team
913,1,1,1,0,0,0,1,0,1,6,9,3,11,10.0,16,21,32887,26720,55,34,11,369,280040,29032,28158,11243,13628,514,0,1,0,0,0,0,1,9,2.0,4,10,21180,21475,63,33,13,282,145663,14502,38554,7168,20359,326,0
1627,0,0,0,0,1,1,4,1,1,5,6,2,16,7.666666666666667,27,42,53225,43135,158,61,38,573,582325,71862,102643,43936,94644,1311,0,0,0,0,3,4,2,15,3.0,21,35,48314,46950,153,68,21,581,517119,78001,97919,24023,49456,690,0
1621,1,0,0,0,0,1,1,1,1,8,10,4,15,7.0,26,54,54422,47883,169,76,34,572,541763,76424,95450,44029,72888,1105,0,2,0,1,4,6,2,14,3.3333333333333335,19,34,45648,42710,169,72,29,557,497428,69086,100294,27166,55252,1161,0
1229,1,1,1,0,0,0,1,0,1,2,2,2,12,4.5,13,22,34284,33025,88,35,11,467,330886,43242,71134,18160,41974,764,0,2,0,0,3,5,3,14,13.0,24,40,39819,34997,94,54,6,455,359518,49572,67853,31465,56790,699,1
2577,1,1,1,0,1,1,2,0,2,3,8,3,18,5.2,37,83,80927,75630,228,90,41,943,1124351,167101,185340,36636,196383,1969,2,4,6,0,11,8,3,18,9.0,40,89,82769,77038,334,114,48,808,972691,156234,210515,72246,212383,2485,1
1505,1,1,1,0,0,0,0,0,1,1,2,1,13,2.0,8,5,38597,34350,70,36,16,514,424034,29938,82762,23983,49375,521,1,4,1,1,9,4,1,15,11.0,17,26,48056,43225,161,65,22,636,567000,63114,62470,23275,61224,1367,1
1952,1,1,0,0,0,1,2,1,2,8,6,2,18,7.0,29,53,68848,63150,228,87,34,839,908177,96010,110258,32060,74397,813,1,2,0,0,5,6,1,17,3.25,18,32,58500,57183,185,88,22,752,761245,75338,124840,43956,111075,1655,0
1621,0,1,1,1,0,0,1,0,0,0,2,1,15,2.0,10,14,40840,37975,125,55,21,592,418428,55680,100718,35261,76792,830,1,3,2,1,10,6,3,16,15.0,26,33,56274,48485,152,62,18,666,635906,78225,91087,32120,69614,924,1
942,1,1,1,1,1,0,0,0,0,0,4,1,9,5.0,8,12,23928,20560,64,32,7,334,188286,25953,51292,13861,24583,605,0,2,0,1,4,6,2,11,13.0,18,17,32951,29475,59,33,6,380,280276,36825,44976,21370,25817,485,1
1475,0,1,1,1,1,0,1,0,0,0,4,1,14,4.0,12,19,40911,38350,85,41,13,595,438474,53755,73204,11788,48446,1158,1,2,3,2,11,6,2,16,10.0,28,33,56116,52140,169,67,23,701,632986,54732,75960,21487,65877,611,1
2254,0,0,0,0,1,2,4,1,1,8,6,2,18,10.5,32,68,75818,71103,288,110,50,854,1109107,121851,130934,42664,101919,1249,0,1,0,0,5,2,2,18,2.3333333333333335,22,31,65324,63430,198,102,36,878,853610,96348,154823,46779,121244,1409,0
1096,0,1,1,0,1,0,1,0,1,1,3,1,11,1.0,6,3,28532,26400,77,36,9,428,297665,36983,55050,10559,29716,759,0,1,0,1,5,7,1,12,10.0,17,19,36296,32585,80,35,8,473,331136,38082,52724,15654,34266,376,1
1873,0,0,0,0,0,1,3,1,2,9,12,4,18,17.0,31,54,64027,58500,212,90,37,680,754902,89905,93452,24375,76255,1514,0,2,0,0,2,4,2,16,3.5,18,35,52657,50453,209,84,44,750,669968,62989,117601,41319,86358,689,0
961,1,1,1,0,1,0,0,0,1,1,0,1,11,2.0,5,7,26787,24445,68,33,9,400,232333,27774,42409,6264,23146,553,0,2,0,0,3,9,3,11,13.0,17,26,32103,28808,75,35,8,406,276183,32406,43184,13834,29323,812,1
1934,0,1,0,0,0,0,3,1,1,7,5,2,17,12.0,20,41,58670,53060,201,99,28,755,727553,103623,121797,46333,110348,1364,0,2,0,1,4,6,2,16,6.0,19,33,55359,50375,187,71,29,742,675088,82851,124600,41421,105098,1072,0
1803,1,1,1,0,1,0,1,0,2,4,3,1,15,6.0,8,11,44462,41760,174,71,27,615,577068,76816,100586,31680,82491,1547,0,3,0,0,3,11,2,16,21.0,25,59,55605,50005,191,79,25,663,642977,76577,103829,62294,90573,1222,1
1282,0,1,1,0,1,0,1,0,2,3,2,2,12,4.0,11,23,37197,35075,125,66,13,478,381907,41960,61966,10463,40033,965,1,2,0,0,3,4,2,14,11.0,17,33,41776,36183,112,53,17,467,427667,46286,63404,25393,45514,821,1
1273,0,1,1,0,0,0,3,0,1,3,6,1,14,11.0,20,24,40703,39400,96,50,18,532,441495,53327,56876,16755,39504,769,0,0,0,0,2,3,1,13,3.0,9,9,37822,35743,111,55,15,516,401731,34759,72767,17738,37628,713,0
1161,1,1,1,1,1,0,0,0,0,0,0,1,11,1.0,5,6,27379,25508,62,33,6,419,273105,35177,80519,20073,47955,523,0,2,2,1,10,10,2,14,14.0,28,35,44224,36250,82,38,9,493,422135,65720,61419,24084,50854,625,1
1547,1,0,0,0,0,1,1,1,1,7,7,2,16,5.5,22,46,53019,45575,142,57,18,586,562646,81461,103542,40593,78452,774,0,2,0,0,3,4,2,15,12.0,20,31,46399,43685,123,56,15,579,519333,76141,101092,51437,74259,1011,0
2189,0,1,0,0,1,0,4,2,2,5,5,2,17,5.0,23,48,62972,60040,201,90,31,772,837081,94918,120285,20661,152678,2282,1,1,2,0,10,4,2,18,6.5,26,36,68151,60700,241,83,42,805,913428,98410,134192,42977,101442,1708,1
1911,1,1,1,1,1,0,1,0,0,3,5,1,16,2.8333333333333335,30,37,56755,53988,158,75,18,645,595171,93499,146740,39731,109631,1013,1,4,2,1,9,7,2,18,6.25,40,61,67083,60300,167,54,27,669,723842,117901,132086,33973,113335,1280,1
1567,1,1,1,0,0,0,0,0,1,2,3,2,14,5.0,19,34,44264,42183,126,80,17,583,433424,69703,109526,28961,76545,1022,0,4,0,1,4,3,2,15,11.0,23,50,48682,43645,164,61,35,529,528974,85299,95682,46200,76415,999,1
1962,0,1,1,0,1,0,3,1,1,8,3,2,17,3.4,28,42,63601,56410,180,78,25,791,785626,104104,126649,39630,115906,1108,1,2,1,1,7,6,2,17,6.333333333333333,28,54,61579,59080,225,94,38,717,710630,101325,132921,48053,144710,1535,0
1359,0,1,1,1,0,0,2,0,0,2,7,2,13,19.0,24,49,42795,38691,119,57,21,545,418948,50357,67490,19008,51228,926,0,1,0,1,1,2,1,13,2.0,8,14,37083,34800,106,59,16,552,436703,44452,71369,20306,47906,444,0
1055,0,1,1,1,1,0,2,0,0,0,6,2,11,7.0,8,9,27076,23300,52,31,3,388,244972,22071,45877,8038,33295,510,0,0,1,1,9,5,2,13,8.0,18,16,37909,30500,104,41,12,505,330024,32412,39178,8829,24641,390,1
1092,0,1,1,1,1,0,1,0,0,1,2,1,12,1.6,13,14,32233,27985,81,28,10,390,441417,39628,58268,9286,40876,346,0,1,1,2,8,8,2,13,12.0,28,29,41367,31750,77,40,5,432,343581,49159,57417,14361,37796,762,1
935,0,1,1,0,1,0,1,0,1,6,7,3,13,10.0,25,35,36168,25585,72,37,11,324,267319,40016,46464,14016,33253,419,0,0,0,0,0,7,2,10,2.75,11,17,26647,23510,58,23,10,311,181431,34951,50635,11488,30093,673,0
995,1,1,1,0,0,0,0,0,1,2,2,1,11,1.5,8,8,28239,25405,57,32,4,391,263025,30722,49136,13945,34309,581,0,2,0,0,2,7,2,12,14.0,21,28,33107,27000,71,30,10,431,276355,35705,51252,21767,25200,399,1
1177,1,1,1,1,1,0,0,0,0,2,2,1,12,1.75,10,14,32207,28935,80,37,12,457,298833,30114,64324,10760,37446,390,0,3,0,2,6,11,3,13,15.0,24,34,42264,38375,78,36,6,457,387108,51633,47571,13896,35794,857,1
844,1,1,1,1,0,0,0,0,0,0,0,1,9,0.75,5,4,18807,20610,38,21,3,214,114891,16813,34562,6144,14992,208,0,1,1,1,8,9,2,11,13.0,22,22,34099,26175,27,15,0,357,262489,25784,33404,10557,19986,770,1
1354,1,0,1,0,1,1,1,0,1,5,6,2,15,7.0,23,36,44887,39310,125,60,14,442,356808,53082,72010,20587,45004,506,0,1,0,0,4,5,2,13,5.333333333333333,18,36,43041,40878,121,48,10,558,434429,56003,77622,17328,53549,782,0
2501,0,1,0,0,0,0,5,2,1,9,4,2,18,4.25,31,43,78139,73883,275,123,47,931,1067320,132894,147977,34568,134442,1034,2,1,0,0,8,8,3,18,4.75,26,43,82255,80300,311,136,63,1015,1170587,120016,171277,53737,115152,1130,0
1768,1,1,1,0,1,0,0,0,2,3,8,2,15,3.4,22,34,50930,48133,128,63,15,540,584849,86306,124111,24388,67059,772,0,4,1,0,8,5,2,16,8.5,37,59,65582,61143,182,59,32,611,610031,94869,118688,36481,105531,1291,1
1810,0,1,1,1,0,0,2,0,1,3,4,2,16,5.0,21,24,51508,49250,193,66,40,730,613346,66204,95157,25201,81442,659,1,3,2,1,10,8,2,18,7.5,26,34,63807,58025,176,101,28,725,687248,70506,84536,19764,63998,757,1
2161,1,1,1,1,1,1,2,1,1,7,8,3,18,6.25,36,68,67828,61200,227,89,32,668,799003,116430,145989,62594,115010,2258,1,4,1,1,5,5,4,16,3.6666666666666665,27,55,63431,58995,183,93,27,644,720589,111836,153268,35860,119984,1315,0
2559,0,1,1,1,1,1,3,1,0,5,7,2,18,7.5,27,37,75425,73700,280,130,55,1049,1029190,100590,134904,34976,153418,1910,2,3,2,1,10,7,4,18,4.0,25,43,81558,76740,308,127,51,1009,1247874,112517,142086,51244,87087,1504,1
1332,1,1,0,0,0,0,1,2,2,10,4,2,15,8.0,23,26,46672,38463,92,32,13,513,440117,65257,65509,17425,46879,602,0,1,0,0,1,5,2,13,4.0,21,35,39992,39240,87,39,9,499,390933,47011,82556,18658,54138,771,0
1616,0,0,0,0,0,1,4,2,2,10,5,3,16,18.0,22,37,55697,48283,142,53,21,645,665540,68667,75121,16867,70359,1360,0,0,0,0,1,4,1,15,7.0,20,35,44235,41675,104,54,16,620,406612,45321,84105,11342,72883,1371,0
1363,1,1,1,0,1,0,1,0,2,7,7,2,15,14.0,30,43,48335,42790,104,40,12,541,470042,63789,84558,29186,62418,649,0,2,0,0,2,3,2,13,2.0,13,22,38500,32370,108,42,9,469,389766,57524,83010,20085,48200,697,0
1545,0,1,1,0,0,0,2,0,1,5,4,2,15,4.0,25,41,49803,47150,145,55,26,570,502988,61607,103863,29498,76242,1288,1,1,2,0,9,7,3,17,6.5,30,52,55545,46668,104,55,11,549,581726,81069,88019,21621,55974,1403,1
1796,0,1,0,0,1,1,4,1,2,9,8,2,18,7.0,36,60,66120,57475,162,64,29,768,831051,100044,132942,47457,96474,1052,1,0,0,0,5,5,2,17,2.25,24,28,56313,53558,142,70,22,719,627523,88837,122740,25159,111594,1003,0
1341,0,1,1,1,1,0,1,0,1,1,3,1,12,1.75,13,17,36380,33075,75,35,10,490,397404,47623,70802,16391,35866,581,0,2,0,1,4,6,3,14,10.0,26,39,45347,40260,107,58,7,521,444955,53949,70011,21051,51865,920,1
1237,1,1,1,1,1,0,0,0,0,1,0,1,12,1.3333333333333333,5,9,31908,29658,83,46,9,475,329599,37218,55995,12140,29564,863,1,3,0,1,3,11,2,14,15.0,21,34,42094,35218,94,36,17,501,413487,39046,58949,24889,40343,532,1
975,0,1,1,1,1,0,2,0,0,0,0,1,11,2.0,4,4,24779,22525,57,29,6,399,233739,18413,44621,11818,23517,484,0,0,0,1,2,4,2,12,8.0,13,14,31257,23725,68,31,8,461,285114,27905,31745,8755,26194,455,1
1644,1,1,1,1,1,0,0,0,1,1,4,2,14,1.8571428571428572,19,38,44875,42815,124,55,16,562,487116,77888,102514,17223,78183,1008,1,4,1,1,9,7,2,16,13.0,41,82,62643,54873,123,51,22,607,641461,83734,113061,47253,107332,1529,1
1437,0,1,1,1,1,0,1,0,0,2,2,2,13,1.5,15,19,39646,38228,106,53,17,516,384217,50228,99198,21468,71847,522,1,2,1,1,6,11,3,15,13.0,35,70,51683,49602,123,51,17,519,459610,82879,76638,20802,63710,668,1
2184,0,1,1,0,0,1,1,0,1,4,7,2,17,5.0,23,39,62932,56955,213,83,46,743,837277,100664,150362,61255,128677,1211,1,4,1,1,8,4,2,18,5.333333333333333,20,33,64891,58475,262,116,38,788,886810,106374,127395,49273,126974,2282,1
1562,1,0,0,0,0,1,2,1,2,9,5,1,16,5.666666666666667,26,39,54303,48365,156,68,22,620,584109,73571,75445,23266,74217,2148,0,1,0,0,3,4,2,15,3.3333333333333335,22,29,45364,41660,120,53,24,578,455277,50752,99841,27068,74388,1033,0
1417,0,1,1,1,1,0,2,0,1,2,2,1,13,2.0,6,7,36676,34245,110,44,15,570,413699,37959,68343,15424,56800,595,1,2,0,1,6,8,3,16,11.0,24,21,48420,44663,128,54,15,556,549735,48818,67750,27112,44786,750,1
1738,1,0,0,0,0,1,1,1,1,8,6,3,17,9.0,25,27,56269,48528,147,75,17,659,623784,62820,96548,25739,62208,1274,0,3,0,0,2,6,1,15,3.0,22,20,52559,50008,179,66,32,621,577582,69081,89521,24015,50804,779,0
1589,1,1,1,1,0,0,1,0,0,2,3,1,15,2.6,17,30,43686,41785,96,54,11,590,466284,55782,100929,11406,92199,937,0,3,2,0,10,12,3,16,27.0,29,58,56967,46975,148,62,18,692,661553,82883,86682,29194,70022,1302,1
2259,0,1,1,0,0,1,4,0,2,4,6,2,18,9.0,25,40,67011,63210,218,97,24,903,909369,99062,151931,38861,159857,2096,1,2,3,0,10,10,2,18,13.0,34,63,75180,68065,230,86,33,828,980212,117584,140944,95059,113313,1093,1
911,0,1,1,1,1,0,2,0,0,3,5,2,12,8.0,12,18,31240,27135,59,25,5,442,298692,26812,34584,14812,21052,634,0,0,0,0,0,2,1,10,1.0,3,7,21782,20285,32,24,2,309,198972,16700,37213,9293,21273,287,0
2195,1,0,1,1,0,1,0,0,0,4,4,2,17,2.625,33,55,69102,65858,218,104,57,765,750214,113240,151669,33859,135467,1016,0,4,1,0,8,6,2,18,5.8,47,61,75965,69450,261,111,55,713,842494,123311,151206,40178,96966,1367,1
1818,1,0,1,1,1,1,2,0,0,3,4,1,17,2.3333333333333335,12,11,51331,48675,174,81,33,754,658466,79941,99330,29061,77869,994,0,2,1,2,8,6,2,17,17.0,26,46,59647,50825,231,85,35,747,767190,76405,112131,42168,94591,1279,1
1498,0,1,1,1,1,0,3,0,1,4,5,2,15,12.0,17,26,46357,42485,137,58,20,647,524978,45632,55419,13449,41449,1342,0,0,0,1,2,2,1,14,2.0,9,10,41062,39475,140,55,23,650,481172,35045,65097,16260,52918,500,0
1129,0,1,1,1,0,0,3,0,1,4,8,2,13,13.0,24,34,41789,35550,87,41,8,540,467270,58789,50794,17059,39513,1283,0,0,0,1,0,2,1,12,1.0,5,5,26997,22875,43,19,10,409,274173,27428,71345,17173,56024,940,0
1445,1,1,1,1,1,0,1,0,1,0,2,2,13,4.5,14,30,40351,38460,141,61,29,520,393230,38165,68376,18503,54231,1007,0,3,0,1,4,3,3,14,10.0,19,41,46671,42100,132,61,21,582,512128,51191,59564,24372,31921,486,1
1073,0,1,0,1,0,0,2,1,0,8,16,3,12,25.0,27,38,41674,37950,74,39,9,441,333899,40007,49960,17552,34957,530,0,0,0,1,2,0,1,10,0.6,5,4,27484,27100,59,31,10,397,243621,27997,50401,6889,29634,772,0
1887,0,1,1,1,1,0,2,0,1,3,3,1,16,1.8,14,17,53653,51775,200,89,31,783,714737,70578,126904,34169,96818,1064,1,3,1,1,8,5,3,18,15.0,29,47,62917,56125,232,90,33,790,766315,93481,106014,41274,102522,1627,1
1084,1,1,1,1,1,0,0,0,0,0,4,1,11,2.3333333333333335,9,20,28622,25925,64,32,8,383,246117,32105,54260,5905,33595,600,0,1,0,1,3,5,2,12,14.0,24,33,37443,31725,91,44,10,407,290929,41392,49660,15076,37190,625,1
1747,1,0,0,1,1,1,2,2,0,10,9,2,18,6.0,35,52,63660,54545,175,74,26,697,725640,98644,114837,55587,97271,1232,0,2,0,2,3,6,2,15,7.0,28,52,55149,51790,157,66,23,696,639357,86909,121452,42471,68062,864,0
1305,0,1,0,1,0,0,2,1,1,7,8,2,14,10.0,30,48,47401,37925,78,44,12,512,434307,55152,75946,21081,71639,1064,0,1,0,1,2,4,2,13,2.2,16,22,38648,37475,116,51,10,464,396093,55737,70226,9528,40985,896,0
1271,0,1,1,1,1,0,1,0,0,2,2,2,13,3.0,14,18,34776,32325,88,45,13,457,337488,36450,66715,14609,43953,557,0,2,1,2,7,7,2,14,11.0,18,26,42491,36275,101,49,17,509,431587,51665,64303,27554,34720,482,1
2104,0,0,0,1,0,1,2,2,0,9,4,3,18,5.0,31,69,71700,66165,267,129,42,773,793805,122855,134507,44846,138083,876,1,3,0,2,5,5,2,18,3.5,30,51,68881,66291,221,107,51,820,854093,103601,156572,39737,137670,887,0
1470,0,1,0,0,0,0,3,1,1,7,8,3,14,12.5,30,65,49048,45155,126,53,15,503,503452,83457,71309,29577,61362,1430,0,0,0,0,1,2,1,13,2.0,11,14,37721,35000,78,34,7,514,403504,39970,97297,23339,65208,665,0
2434,1,0,0,1,0,1,2,1,1,6,5,3,18,4.5,32,44,73191,70478,259,97,50,886,983833,115088,150387,32544,135456,1228,1,4,3,1,11,5,2,18,6.25,36,69,81145,76359,255,120,30,898,1143223,115932,156510,68167,136484,785,1
1380,0,0,0,0,0,1,2,2,1,10,9,3,14,18.0,31,45,53649,47450,151,66,27,505,434062,79432,64302,18094,30710,766,0,0,0,0,0,3,2,13,1.6,13,19,36589,36983,99,51,19,513,353281,37727,93807,12239,50545,721,0
1923,1,1,1,1,0,0,2,0,0,4,4,2,16,3.0,21,39,56338,54698,204,84,34,752,689343,86482,107120,30400,96958,926,2,3,1,1,8,7,2,18,9.0,30,49,64460,59458,167,68,28,720,755900,83051,115301,40053,92064,1245,1
1162,1,1,1,0,1,0,0,0,1,1,2,1,12,0.2857142857142857,4,2,28798,28993,69,37,7,442,301075,31287,64146,11888,34205,852,0,3,1,0,8,9,2,14,19.0,31,41,44559,38593,91,40,15,540,429553,47596,56861,18508,43171,866,1
940,0,1,1,1,0,0,2,0,0,3,5,2,12,12.0,16,20,32348,26373,80,37,7,343,289221,36870,42955,13452,25401,514,0,0,0,1,2,4,1,10,2.25,11,8,26794,23160,56,25,7,314,221091,27753,49894,12392,20550,501,0
1726,1,1,1,0,1,0,0,0,1,2,2,2,15,1.8333333333333333,14,29,48920,47563,151,89,32,745,608800,62090,96293,24223,66357,744,1,4,1,0,7,7,2,17,10.0,30,35,60929,56975,194,82,41,777,754331,78360,96736,31179,82393,1055,1
1336,0,1,1,1,1,0,2,0,0,0,2,1,12,1.0,6,12,30982,30035,95,50,8,462,323001,45819,73912,9954,59467,940,0,1,1,2,9,6,2,14,17.0,25,44,46974,40503,133,48,18,550,494398,58788,71577,38775,49397,1128,1
1191,1,1,0,0,0,0,1,2,2,10,7,3,14,20.0,23,34,43176,35508,111,42,18,522,416966,44230,49117,19471,24498,771,0,1,0,0,1,0,1,12,1.0,5,6,29848,27308,67,42,8,431,331009,32276,59347,10593,29946,377,0
2073,0,0,0,1,1,2,4,1,0,9,5,2,18,11.5,36,59,71452,68893,233,87,39,731,823812,109483,132553,60247,113449,1379,0,1,0,2,2,4,2,17,3.0,31,48,62033,59710,189,90,29,764,733898,100075,130017,34045,109734,1136,0
1468,0,0,0,0,0,1,3,1,2,7,5,2,14,16.0,26,40,49359,44600,152,60,24,515,524027,71470,90409,41740,48514,968,0,0,0,0,0,2,1,14,3.5,10,13,35921,35400,97,59,14,472,388145,58195,85518,15019,48209,1144,0
1839,1,1,1,1,1,1,4,0,0,4,6,3,17,9.0,30,43,59732,56008,203,97,27,632,627469,71233,106777,50143,64740,571,1,1,0,1,3,3,1,16,2.25,22,24,53481,51158,160,63,34,660,585946,70145,91986,13932,54090,746,0
1326,0,1,1,0,0,0,1,0,1,3,4,2,13,1.6666666666666667,12,16,37498,35678,91,56,11,514,362719,40696,65872,9902,55600,636,1,2,0,0,4,9,2,14,10.0,25,36,47509,41185,128,61,16,534,428208,49809,56262,18440,42221,785,1
738,0,1,0,0,0,0,1,1,1,5,4,2,9,8.0,14,16,25277,18460,30,17,1,274,186226,19262,27933,7515,16029,372,0,0,0,0,0,0,1,8,1.0,1,2,15438,14500,32,17,4,186,288587,13915,22195,3636,11536,156,0
1241,0,1,0,1,0,0,2,1,1,5,4,2,13,16.0,19,36,39906,32950,92,48,16,477,382380,41702,53189,12115,37947,1260,0,0,0,1,0,3,2,13,3.0,7,9,31934,28385,112,50,15,479,348634,35737,59264,17368,35768,581,0
2289,0,0,1,1,1,1,2,0,0,4,4,1,17,3.0,22,27,64063,62725,183,109,23,843,794183,83956,145141,36462,150950,862,0,4,1,1,7,6,3,17,14.0,31,55,69758,67185,269,84,55,812,973547,117686,118578,42366,95310,1519,1
1359,1,1,1,0,1,0,1,0,2,2,3,1,13,5.0,14,23,38286,36350,113,55,17,469,390737,57002,74252,17040,46127,772,1,2,0,0,6,6,2,13,18.0,27,47,46009,43413,132,54,19,453,413820,56260,82814,34543,50374,829,1
1364,0,1,1,1,1,0,2,0,0,1,3,1,13,2.0,11,21,36300,34400,101,40,18,476,359210,41674,69578,19268,42632,779,1,1,2,2,9,11,5,15,17.0,27,62,51492,44025,145,65,16,557,540000,53055,67070,28141,51737,1131,1
2348,0,1,1,1,1,0,3,0,0,2,4,2,18,5.0,22,45,67003,63853,195,84,45,909,1007571,91344,103738,33031,92017,944,2,3,4,2,11,8,3,18,6.333333333333333,32,46,74011,75085,298,129,45,784,989647,79326,135060,61255,100000,983,1
1302,0,1,0,0,0,0,3,1,1,6,5,2,14,16.0,27,35,46659,42483,107,45,12,483,480493,60691,71532,28350,36583,810,0,0,0,1,1,2,2,13,1.4,14,14,36695,33640,98,40,15,488,334812,48032,73846,21762,32135,986,0
1643,1,1,1,1,0,0,0,0,0,2,3,2,15,3.75,20,31,48948,47610,150,69,25,651,529303,70549,106997,19293,71482,841,1,3,1,0,8,4,2,17,5.0,31,33,57597,50548,176,77,26,663,699179,90304,104800,29502,67634,1346,1
1737,1,1,0,1,1,1,3,2,1,8,4,2,17,6.333333333333333,33,54,60708,50558,149,70,13,684,794919,103963,119733,32226,106171,1367,1,1,0,1,3,5,2,15,2.8333333333333335,21,31,52700,51275,127,57,17,565,572412,89809,127211,42092,153991,2039,0
1843,0,1,1,0,0,0,2,0,2,5,4,2,16,3.5,22,30,57734,56300,173,81,24,665,743082,64404,112030,35799,82833,1181,1,3,1,0,10,4,2,17,4.333333333333333,26,35,61284,52758,214,95,31,702,734333,84635,92038,21606,56351,843,1
1958,1,0,0,0,0,2,3,4,2,11,10,4,17,8.0,34,48,67036,62360,256,106,35,626,749622,114062,137631,36621,109001,679,0,2,1,0,6,8,2,16,6.0,28,52,60040,57716,166,79,38,714,730952,108475,141309,45395,115810,1124,0
1870,0,0,1,0,1,2,2,0,1,5,11,3,18,3.8,30,60,60255,57468,179,78,26,614,610037,101350,123838,34445,90179,928,0,2,1,0,10,6,3,17,5.25,38,66,63989,57820,151,74,16,711,740832,98433,140378,56846,126953,1618,1
1925,0,0,0,1,1,1,3,1,0,7,5,2,17,3.7142857142857144,45,72,65919,60175,167,94,17,574,654570,144859,142793,44222,103741,1282,0,1,0,2,6,6,2,16,6.0,35,38,62316,58936,189,68,32,599,702059,110833,178712,69640,130886,943,0
1052,0,1,1,0,0,0,1,0,2,3,5,3,12,10.0,18,21,34170,28883,74,32,12,390,302910,43824,51043,15376,33286,513,0,1,0,0,1,4,2,11,3.0,12,13,29834,25630,67,36,7,391,285523,37136,57533,19572,30761,613,0
946,0,1,0,0,0,0,2,1,1,7,7,3,12,19.0,25,40,36148,31160,60,26,1,369,300704,41180,42367,22404,25475,396,0,0,0,0,0,0,1,10,1.5,6,10,22342,18750,39,17,3,237,180102,17223,51445,13972,26502,152,0
1671,0,0,0,1,0,1,3,2,1,9,9,2,16,21.0,28,41,58306,51630,166,78,24,667,666730,80954,105538,55249,84722,1307,0,0,0,1,3,6,3,16,4.5,19,24,49537,46548,123,60,19,657,605985,73983,107504,28601,91542,896,0
1307,1,1,1,0,1,0,1,0,2,4,9,3,13,6.0,30,42,45066,37718,133,52,16,463,426520,63546,72401,21693,43405,1064,0,1,0,0,0,3,1,12,1.6666666666666667,18,20,36057,33060,103,49,12,423,338858,48961,78568,15722,56631,823,0
1664,0,0,0,1,0,1,3,2,1,7,9,2,16,16.0,38,53,59770,54268,160,71,32,644,630388,87080,90454,28835,68946,1188,0,1,0,1,3,3,2,15,2.0,15,23,48936,46943,173,86,18,685,615597,70133,114957,28923,67328,1051,0
1925,1,0,0,0,0,2,4,2,2,10,6,3,17,5.666666666666667,26,45,65693,58375,200,79,27,735,843146,102556,115592,45548,86530,720,0,1,0,0,2,4,2,15,3.5,19,42,53406,52333,184,79,27,675,638831,91292,124580,26646,105600,785,0
1467,1,0,1,1,1,1,1,0,0,4,10,3,15,7.0,32,55,49999,44683,110,52,12,501,444434,74350,90399,32057,62306,1251,0,2,0,1,3,3,2,14,2.4,23,20,42238,40685,107,47,10,499,369149,63938,93214,22893,48415,359,0
1717,0,0,0,0,0,1,4,2,1,10,4,2,16,15.0,23,33,55152,48720,146,64,13,636,625366,71870,112026,42817,86274,869,0,0,0,0,0,7,4,15,2.25,9,15,42090,41168,111,51,14,627,472790,79423,90084,15804,67472,1099,0
2292,0,1,1,1,1,0,3,0,0,3,7,1,18,9.333333333333334,32,63,68303,66448,225,103,30,783,849607,113920,157862,45361,153886,1359,2,2,3,2,11,4,2,18,3.5,34,57,75578,66225,264,111,38,803,951629,124560,141164,40689,163370,1739,1
1648,0,0,0,1,0,1,2,2,0,8,4,2,15,5.5,17,35,51751,41700,150,60,15,571,512193,53726,87077,34771,73750,1068,0,1,0,1,4,8,2,15,4.0,15,22,44272,38910,115,48,18,554,445950,58748,79348,15373,55591,1025,0
951,1,1,1,0,1,0,0,0,1,0,2,2,11,2.0,6,5,24693,23755,63,35,19,395,218449,20549,39592,8637,24552,619,0,1,0,0,2,4,1,11,8.0,13,18,31385,28468,77,44,12,458,279290,29308,37258,12744,21533,596,1
928,1,1,1,1,0,0,0,0,0,2,7,2,11,10.0,14,18,29322,26150,72,32,13,380,221434,26231,33209,13200,17709,459,0,2,0,0,0,2,2,10,2.5,5,9,21601,19615,65,30,8,311,179236,19702,36086,7316,17630,165,0
938,1,1,1,1,1,0,0,0,0,0,3,2,10,0.6666666666666666,6,5,23322,19825,53,35,6,336,211043,20333,42822,7053,22423,409,0,2,0,1,2,10,4,12,12.0,20,36,33595,29585,66,35,7,388,284315,33591,36749,10752,23896,439,1
